15:58,59.21,-33,1016,18
15:58,59.21,-33,1016,18
15:58,59.21,-35,1016,21
15:58,59.22,-35,1016,21
15:58,59.22,-30,1018,19
15:58,59.23,-30,1018,19
15:58,59.23,-34,1017,21
15:58,59.24,-34,1017,21
15:58,59.24,-32,1017,19
15:58,59.25,-32,1017,19
15:58,59.25,-35,1017,18
15:58,59.26,-35,1017,18
15:58,59.26,-35,1019,16
15:58,59.26,-35,1019,16
15:58,59.26,-35,1018,17
15:58,59.27,-35,1018,17
15:58,59.27,-34,1016,20
15:58,59.28,-34,1016,20
15:58,59.28,-35,1016,19
15:58,59.29,-35,1016,19
15:58,59.29,-35,1017,21
15:58,59.3,-35,1017,21
15:58,59.3,-33,1021,21
15:58,59.3,-33,1021,21
15:58,59.31,-36,1018,16
15:58,59.31,-34,1018,17
15:58,59.32,-32,1017,19
15:58,59.33,-35,1016,20
15:58,59.34,-34,1018,25
15:58,59.35,-36,1017,16
15:58,59.35,-35,1017,16
15:58,59.36,-35,1017,16
15:58,59.36,-32,1016,21
15:58,59.37,-32,1016,21
15:58,59.37,-35,1016,22
15:58,59.38,-35,1016,22
15:58,59.38,-34,1015,16
15:58,59.39,-34,1015,16
15:58,59.39,-31,1019,17
15:58,59.39,-31,1019,17
15:58,59.4,-32,1018,19
15:58,59.4,-32,1018,19
15:58,59.41,-35,1017,18
15:58,59.41,-35,1017,18
15:58,59.41,-32,1016,21
15:58,59.42,-32,1016,21
15:58,59.42,-35,1017,19
15:58,59.43,-35,1017,19
15:58,59.43,-29,1016,19
15:58,59.44,-35,1018,20
15:58,59.44,-34,1017,17
15:58,59.45,-34,1015,17
15:58,59.46,-33,1019,19
15:58,59.47,-32,1018,19
15:58,59.48,-33,1021,16
15:58,59.48,-33,1021,16
15:58,59.49,-34,1017,21
15:58,59.49,-34,1017,21
15:58,59.5,-35,1018,19
15:58,59.5,-35,1018,19
15:58,59.5,-31,1016,24
15:58,59.51,-31,1016,24
15:58,59.51,-34,1016,16
15:58,59.52,-34,1016,16
15:58,59.52,-38,1015,21
15:58,59.53,-38,1015,21
15:58,59.53,-32,1016,19
15:58,59.53,-32,1016,19
15:58,59.53,-32,1016,16
15:58,59.54,-32,1016,16
15:58,59.54,-35,1014,14
15:58,59.55,-35,1014,14
15:58,59.55,-33,1020,17
15:58,59.56,-33,1020,17
15:58,59.56,-35,1017,16
15:58,59.57,-35,1017,16
15:58,59.57,-32,1018,20
15:58,59.57,-32,1018,20
15:58,59.58,-34,1018,23
15:58,59.58,-34,1018,23
15:58,59.58,-34,1019,17
15:58,59.59,-35,1017,16
15:58,59.6,-32,1018,17
15:58,59.61,-33,1016,19
15:58,59.62,-38,1018,16
15:58,59.62,-32,1016,25
15:58,59.63,-33,1017,19
15:58,59.64,-35,1017,16
15:58,59.65,-35,1017,16
15:58,59.65,-32,1017,20
15:58,59.66,-32,1017,20
15:58,59.66,-33,1017,21
15:58,59.67,-33,1017,21
15:58,59.67,-34,1016,19
15:58,59.67,-34,1016,19
15:58,59.67,-31,1017,21
15:58,59.68,-31,1017,21
15:58,59.68,-32,1018,18
15:58,59.69,-32,1018,18
15:58,59.69,-32,1018,14
15:58,59.7,-32,1018,14
15:58,59.7,-33,1018,19
15:58,59.71,-33,1018,19
15:58,59.71,-33,1020,17
15:58,59.71,-33,1020,17
15:58,59.71,-31,1018,19
15:58,59.72,-31,1018,19
15:58,59.73,-38,1015,23
15:58,59.73,-38,1015,23
15:58,59.73,-37,1016,19
15:58,59.74,-37,1016,19
15:58,59.74,-35,1019,19
15:58,59.75,-35,1016,21
15:58,59.76,-32,1016,21
15:58,59.76,-34,1014,19
15:58,59.77,-37,1017,21
15:58,59.78,-38,1016,18
15:58,59.79,-35,1015,15
15:58,59.8,-35,1015,15
15:58,59.8,-33,1016,22
15:58,59.8,-33,1016,22
15:58,59.81,-33,1016,21
15:58,59.81,-33,1016,21
15:58,59.82,-35,1018,20
15:58,59.82,-35,1018,20
15:58,59.82,-37,1018,22
15:58,59.83,-37,1018,22
15:58,59.83,-33,1021,18
15:58,59.84,-33,1021,18
15:58,59.84,-32,1017,19
15:58,59.85,-32,1017,19
15:58,59.85,-35,1018,21
15:58,59.85,-35,1018,21
15:58,59.85,-34,1018,21
15:58,59.86,-34,1018,21
15:58,59.86,-32,1016,15
15:58,59.87,-32,1016,15
15:58,59.87,-31,1017,18
15:58,59.88,-32,1015,16
15:58,59.89,-33,1020,18
15:58,59.89,-35,1018,19
15:58,59.9,-35,1018,16
15:58,59.91,-33,1017,21
15:58,59.92,-33,1017,21
15:58,59.92,-35,1016,19
15:58,59.93,-35,1016,19
15:58,59.93,-37,1017,22
15:58,59.94,-37,1017,22
15:58,59.94,-38,1017,19
15:58,59.94,-38,1017,19
15:58,59.94,-33,1017,18
15:58,59.95,-33,1017,18
15:58,59.95,-33,1016,21
15:58,59.96,-33,1016,21
15:58,59.96,-32,1016,18
15:58,59.97,-32,1016,18
15:58,59.97,-31,1013,19
15:58,59.98,-31,1013,19
15:58,59.98,-35,1014,17
15:58,59.98,-35,1014,17
15:58,59.99,-35,1020,16
15:59,0,-35,1020,16
15:59,0,-35,1018,16
15:59,0,-35,1018,16
15:59,0,-34,1016,17
15:59,0.01,-34,1016,17
15:59,0.01,-32,1018,21
15:59,0.02,-32,1018,21
15:59,0.02,-32,1014,16
15:59,0.03,-32,1014,16
15:59,0.03,-32,1018,19
15:59,0.03,-32,1018,19
15:59,0.03,-32,1015,24
15:59,0.04,-32,1015,24
15:59,0.04,-33,1018,19
15:59,0.05,-33,1018,19
15:59,0.05,-35,1018,19
15:59,0.06,-35,1018,19
15:59,0.06,-34,1018,24
15:59,0.07,-34,1018,24
15:59,0.07,-35,1017,16
15:59,0.08,-35,1017,16
15:59,0.08,-37,1017,16
15:59,0.08,-35,1018,18
15:59,0.09,-32,1019,17
15:59,0.1,-33,1017,20
15:59,0.11,-31,1018,19
15:59,0.12,-35,1016,19
15:59,0.12,-35,1016,19
15:59,0.12,-33,1016,21
15:59,0.13,-33,1016,21
15:59,0.14,-34,1018,21
15:59,0.14,-34,1018,21
15:59,0.14,-30,1018,15
15:59,0.15,-30,1018,15
15:59,0.15,-33,1016,17
15:59,0.16,-33,1016,17
15:59,0.16,-34,1016,19
15:59,0.17,-34,1016,19
15:59,0.17,-35,1015,21
15:59,0.17,-35,1015,21
15:59,0.17,-34,1017,19
15:59,0.18,-34,1017,19
15:59,0.18,-34,1016,17
15:59,0.19,-34,1016,17
15:59,0.19,-35,1017,14
15:59,0.2,-35,1017,14
15:59,0.2,-32,1016,21
15:59,0.21,-32,1016,21
15:59,0.21,-33,1018,15
15:59,0.21,-33,1018,15
15:59,0.22,-33,1018,13
15:59,0.22,-33,1018,13
15:59,0.23,-26,1017,16
15:59,0.23,-26,1017,16
15:59,0.23,-27,1013,20
15:59,0.24,-27,1013,20
15:59,0.24,-50,1012,10
15:59,0.25,-50,1012,10
15:59,0.25,-30,1012,24
15:59,0.26,-32,1017,19
15:59,0.26,-35,1016,19
15:59,0.27,-34,1018,21
15:59,0.28,-42,1015,24
15:59,0.29,-42,1016,24
15:59,0.3,-35,1014,24
15:59,0.3,-31,1019,18
15:59,0.31,-31,1019,18
15:59,0.32,-32,1019,18
15:59,0.32,-32,1019,18
15:59,0.32,-32,1016,19
15:59,0.33,-32,1016,19
15:59,0.33,-31,1014,21
15:59,0.34,-31,1014,21
15:59,0.34,-38,1015,20
15:59,0.35,-38,1015,20
15:59,0.35,-37,1016,22
15:59,0.35,-37,1016,22
15:59,0.35,-35,1019,21
15:59,0.36,-35,1019,21
15:59,0.36,-42,1015,16
15:59,0.37,-42,1015,16
15:59,0.37,-29,1016,12
15:59,0.38,-29,1016,12
15:59,0.38,-26,1021,10
15:59,0.39,-26,1021,10
15:59,0.39,-30,1023,13
15:59,0.39,-30,1023,13
15:59,0.4,-32,1016,19
15:59,0.41,-32,1016,19
15:59,0.41,-29,1021,14
15:59,0.41,-29,1021,14
15:59,0.41,-28,1020,13
15:59,0.42,-28,1020,13
15:59,0.42,-38,1016,22
15:59,0.43,-38,1016,22
15:59,0.43,-36,1018,21
15:59,0.44,-38,1016,26
15:59,0.44,-39,1016,24
15:59,0.45,-38,1014,23
15:59,0.46,-30,1017,19
15:59,0.47,-30,1021,13
15:59,0.48,-30,1021,16
15:59,0.49,-36,1016,23
15:59,0.5,-36,1016,23
15:59,0.5,-37,1013,25
15:59,0.5,-37,1013,25
15:59,0.5,-40,1015,27
15:59,0.51,-40,1015,27
15:59,0.51,-39,1018,19
15:59,0.52,-39,1018,19
15:59,0.52,-32,1014,21
15:59,0.53,-32,1014,21
15:59,0.53,-32,1014,20
15:59,0.53,-32,1014,20
15:59,0.53,-30,1017,18
15:59,0.54,-30,1017,18
15:59,0.55,-31,1013,17
15:59,0.55,-31,1013,17
15:59,0.55,-28,1015,12
15:59,0.56,-28,1015,12
15:59,0.56,-32,1018,13
15:59,0.57,-32,1018,13
15:59,0.57,-35,1018,13
15:59,0.58,-35,1018,13
15:59,0.58,-40,1019,22
15:59,0.58,-40,1019,22
15:59,0.58,-33,1018,17
15:59,0.59,-33,1018,17
15:59,0.59,-30,1016,21
15:59,0.6,-30,1016,21
15:59,0.6,-33,1015,21
15:59,0.61,-33,1015,17
15:59,0.62,-35,1015,20
15:59,0.62,-32,1016,22
15:59,0.63,-33,1015,20
15:59,0.64,-32,1016,20
15:59,0.65,-32,1017,19
15:59,0.66,-32,1017,19
15:59,0.66,-32,1016,11
15:59,0.67,-32,1016,11
15:59,0.67,-32,1017,16
15:59,0.67,-32,1017,16
15:59,0.67,-35,1014,16
15:59,0.68,-35,1014,16
15:59,0.68,-32,1013,21
15:59,0.69,-32,1013,21
15:59,0.69,-35,1016,21
15:59,0.7,-35,1016,21
15:59,0.7,-33,1014,19
15:59,0.71,-33,1014,19
15:59,0.71,-36,1018,16
15:59,0.71,-36,1018,16
15:59,0.72,-33,1016,16
15:59,0.72,-33,1016,16
15:59,0.73,-32,1013,18
15:59,0.73,-32,1013,18
15:59,0.73,-35,1020,19
15:59,0.74,-35,1020,19
15:59,0.74,-35,1018,16
15:59,0.75,-35,1018,16
15:59,0.75,-33,1020,15
15:59,0.76,-33,1020,15
15:59,0.76,-32,1018,19
15:59,0.76,-35,1021,21
15:59,0.77,-32,1021,20
15:59,0.78,-33,1018,19
15:59,0.79,-35,1012,21
15:59,0.8,-32,1016,24
15:59,0.8,-30,1015,24
15:59,0.81,-30,1015,24
15:59,0.82,-33,1018,23
15:59,0.82,-33,1018,23
15:59,0.82,-35,1016,21
15:59,0.83,-35,1016,21
15:59,0.83,-33,1016,24
15:59,0.84,-33,1016,24
15:59,0.84,-35,1016,21
15:59,0.85,-35,1016,21
15:59,0.85,-33,1017,22
15:59,0.85,-33,1017,22
15:59,0.85,-32,1016,24
15:59,0.86,-32,1016,24
15:59,0.86,-34,1017,21
15:59,0.87,-34,1017,21
15:59,0.87,-35,1018,16
15:59,0.88,-35,1018,16
15:59,0.88,-32,1018,20
15:59,0.89,-32,1018,20
15:59,0.89,-33,1015,18
15:59,0.89,-33,1015,18
15:59,0.9,-30,1018,18
15:59,0.91,-30,1018,18
15:59,0.91,-35,1016,19
15:59,0.91,-40,1013,19
15:59,0.92,-35,1013,20
15:59,0.93,-32,1015,20
15:59,0.94,-29,1016,19
15:59,0.94,-34,1015,22
15:59,0.95,-35,1018,17
15:59,0.96,-35,1018,17
15:59,0.96,-35,1016,21
15:59,0.97,-35,1016,21
15:59,0.97,-32,1018,18
15:59,0.98,-32,1018,18
15:59,0.98,-33,1017,19
15:59,0.99,-33,1017,19
15:59,0.99,-35,1015,24
15:59,1,-35,1015,24
15:59,1,-34,1015,19
15:59,1,-34,1015,19
15:59,1,-34,1014,21
15:59,1.01,-34,1014,21
15:59,1.01,-32,1013,17
15:59,1.02,-32,1013,17
15:59,1.02,-34,1017,15
15:59,1.03,-34,1017,15
15:59,1.03,-38,1018,16
15:59,1.03,-38,1018,16
15:59,1.04,-35,1016,19
15:59,1.04,-35,1016,19
15:59,1.05,-36,1017,20
15:59,1.05,-36,1017,20
15:59,1.05,-36,1017,20
15:59,1.06,-36,1017,20
15:59,1.06,-34,1017,24
15:59,1.07,-34,1017,24
15:59,1.07,-37,1015,19
15:59,1.08,-37,1015,19
15:59,1.08,-36,1015,23
15:59,1.08,-36,1015,23
15:59,1.08,-35,1016,19
15:59,1.09,-32,1016,18
15:59,1.1,-32,1020,6
15:59,1.11,-34,1015,25
15:59,1.12,-31,1024,11
15:59,1.12,-38,1016,22
15:59,1.13,-38,1016,22
15:59,1.14,-36,1017,20
15:59,1.14,-36,1017,20
15:59,1.14,-34,1016,23
15:59,1.15,-34,1016,23
15:59,1.15,-33,1012,23
15:59,1.16,-33,1012,23
15:59,1.16,-33,1009,33
15:59,1.17,-33,1009,33
15:59,1.17,-71,1005,18
15:59,1.17,-71,1005,18
15:59,1.17,-6,1021,24
15:59,1.18,-6,1021,24
15:59,1.18,-30,1013,32
15:59,1.19,-30,1013,32
15:59,1.19,-33,1019,19
15:59,1.2,-33,1019,19
15:59,1.2,-37,1014,16
15:59,1.21,-37,1014,16
15:59,1.21,-37,1015,20
15:59,1.21,-37,1015,20
15:59,1.22,-32,1013,22
15:59,1.22,-35,1016,19
15:59,1.23,-33,1016,12
15:59,1.24,-37,1018,16
15:59,1.25,-32,1017,16
15:59,1.26,-33,1018,16
15:59,1.26,-33,1018,16
15:59,1.26,-32,1018,21
15:59,1.27,-32,1018,21
15:59,1.27,-34,1014,20
15:59,1.28,-34,1014,20
15:59,1.28,-35,1017,21
15:59,1.29,-35,1017,21
15:59,1.29,-32,1016,19
15:59,1.3,-32,1016,19
15:59,1.3,-32,1018,20
15:59,1.3,-32,1018,20
15:59,1.31,-38,1017,24
15:59,1.32,-38,1017,24
15:59,1.32,-37,1014,22
15:59,1.32,-37,1014,22
15:59,1.32,-39,1017,20
15:59,1.33,-39,1017,20
15:59,1.33,-37,1017,21
15:59,1.34,-37,1017,21
15:59,1.34,-32,1014,30
15:59,1.35,-32,1014,30
15:59,1.35,-30,1016,28
15:59,1.35,-30,1016,28
15:59,1.35,-34,1014,28
15:59,1.36,-34,1014,28
15:59,1.37,-37,1016,27
15:59,1.37,-37,1016,27
15:59,1.37,-33,1018,21
15:59,1.38,-33,1018,21
15:59,1.38,-30,1018,20
15:59,1.39,-30,1018,20
15:59,1.39,-33,1017,21
15:59,1.4,-35,1020,14
15:59,1.41,-35,1021,13
15:59,1.41,-34,1018,16
15:59,1.42,-34,1016,21
15:59,1.43,-34,1018,16
15:59,1.44,-34,1018,16
15:59,1.44,-32,1024,14
15:59,1.44,-32,1024,14
15:59,1.45,-35,1119,-160
15:59,1.45,-35,1119,-160
15:59,1.46,-2,1084,-5
15:59,1.46,-2,1084,-5
15:59,1.46,-37,988,80
15:59,1.47,-37,988,80
15:59,1.47,-35,1008,41
15:59,1.48,-35,1008,41
15:59,1.48,-38,1020,25
15:59,1.49,-38,1020,25
15:59,1.49,-35,1015,18
15:59,1.5,-32,1016,19
15:59,1.5,-40,1018,21
15:59,1.51,-36,1017,19
15:59,1.52,-32,1013,21
15:59,1.53,-30,1019,24
15:59,1.53,-34,1016,20
15:59,1.54,-34,1016,20
15:59,1.55,-32,1018,24
15:59,1.55,-32,1018,24
15:59,1.55,-32,1018,25
15:59,1.56,-32,1018,25
15:59,1.56,-32,1023,21
15:59,1.57,-32,1023,21
15:59,1.57,-32,1016,28
15:59,1.58,-32,1016,28
15:59,1.58,-35,1014,24
15:59,1.58,-35,1014,24
15:59,1.58,-31,1021,11
15:59,1.59,-31,1021,11
15:59,1.59,-36,1016,24
15:59,1.6,-36,1016,24
15:59,1.6,-32,1008,32
15:59,1.61,-32,1008,32
15:59,1.61,-31,1017,27
15:59,1.62,-31,1017,27
15:59,1.62,-34,1016,23
15:59,1.62,-34,1016,23
15:59,1.63,-35,1026,21
15:59,1.63,-35,1026,21
15:59,1.64,-32,1037,7
15:59,1.64,-32,1037,7
15:59,1.64,-34,1019,25
15:59,1.65,-38,1010,34
15:59,1.66,-34,1009,32
15:59,1.67,-35,1007,38
15:59,1.67,-37,1011,32
15:59,1.68,-33,1014,27
15:59,1.69,-33,1014,27
15:59,1.69,-33,1018,23
15:59,1.7,-33,1018,23
15:59,1.7,-36,1029,12
15:59,1.71,-36,1029,12
15:59,1.71,-38,1026,11
15:59,1.71,-38,1026,11
15:59,1.72,-32,1032,12
15:59,1.73,-32,1032,12
15:59,1.73,-35,1006,57
15:59,1.73,-35,1006,57
15:59,1.73,-36,998,48
15:59,1.74,-36,998,48
15:59,1.74,-31,1006,51
15:59,1.75,-31,1006,51
15:59,1.75,-31,1018,46
15:59,1.76,-31,1018,46
15:59,1.76,-38,1018,61
15:59,1.76,-38,1018,61
15:59,1.76,-30,1022,70
15:59,1.77,-38,1018,89
15:59,1.78,-35,1016,109
15:59,1.79,-38,1017,125
15:59,1.8,-38,1019,142
15:59,1.81,-42,1022,155
15:59,1.82,-42,1022,155
15:59,1.82,-40,1024,175
15:59,1.82,-40,1024,175
15:59,1.82,-38,1015,189
15:59,1.83,-38,1015,189
15:59,1.83,-43,1037,202
15:59,1.84,-43,1037,202
15:59,1.84,-52,1010,228
15:59,1.85,-52,1010,228
15:59,1.85,-30,1012,232
15:59,1.85,-30,1012,232
15:59,1.86,-44,1018,240
15:59,1.86,-44,1018,240
15:59,1.87,-29,1021,232
15:59,1.87,-29,1021,232
15:59,1.87,-53,1041,235
15:59,1.88,-53,1041,235
15:59,1.88,-29,1022,256
15:59,1.89,-29,1022,256
15:59,1.89,-25,1037,267
15:59,1.9,-60,997,264
15:59,1.91,-46,995,221
15:59,1.91,-21,1003,212
15:59,1.92,-32,1032,171
15:59,1.93,-53,1064,190
15:59,1.94,-53,1064,190
15:59,1.94,-43,1057,229
15:59,1.94,-43,1057,229
15:59,1.95,-35,1006,207
15:59,1.95,-35,1006,207
15:59,1.96,-38,995,223
15:59,1.96,-38,995,223
15:59,1.96,-37,968,180
15:59,1.97,-37,968,180
15:59,1.97,-63,999,187
15:59,1.98,-63,999,187
15:59,1.98,-54,1013,169
15:59,1.99,-54,1013,169
15:59,1.99,-24,987,183
15:59,2,-24,987,183
15:59,2,0,980,172
15:59,2,0,980,172
15:59,2,-68,1074,154
15:59,2.01,-68,1074,154
15:59,2.01,-47,791,286
15:59,2.02,-47,791,286
15:59,2.02,32,913,174
15:59,2.03,32,913,174
15:59,2.03,5,914,218
15:59,2.03,-70,1144,203
15:59,2.04,-88,1064,222
15:59,2.05,-42,921,172
15:59,2.06,-61,1052,184
15:59,2.07,-31,938,185
15:59,2.08,-42,981,177
15:59,2.08,-42,981,177
15:59,2.08,35,1054,119
15:59,2.09,35,1054,119
15:59,2.09,30,893,141
15:59,2.1,30,893,141
15:59,2.1,-59,1144,82
15:59,2.11,-59,1144,82
15:59,2.11,-84,1056,124
15:59,2.12,-84,1056,124
15:59,2.12,-36,965,133
15:59,2.12,-36,965,133
15:59,2.13,6,941,103
15:59,2.14,6,941,103
15:59,2.14,-32,1005,133
15:59,2.14,-32,1005,133
15:59,2.14,-16,1012,49
15:59,2.15,-16,1012,49
15:59,2.15,-27,1119,-2
15:59,2.16,-27,1119,-2
15:59,2.16,-11,848,65
15:59,2.17,-55,1220,-20
15:59,2.17,-16,857,46
15:59,2.18,-68,1185,-9
15:59,2.19,-46,853,20
15:59,2.2,-80,1251,-23
15:59,2.21,-80,1251,-23
15:59,2.21,-43,871,42
15:59,2.22,-43,871,42
15:59,2.22,-44,1110,-8
15:59,2.23,-44,1110,-8
15:59,2.23,-25,939,5
15:59,2.23,-25,939,5
15:59,2.23,-26,962,60
15:59,2.24,-26,962,60
15:59,2.24,-21,1058,-48
15:59,2.25,-21,1058,-48
15:59,2.25,-10,979,-57
15:59,2.26,-10,979,-57
15:59,2.26,-30,1018,-41
15:59,2.26,-30,1018,-41
15:59,2.27,-47,1051,-57
15:59,2.27,-47,1051,-57
15:59,2.28,-16,1010,-30
15:59,2.28,-16,1010,-30
15:59,2.28,-18,973,-51
15:59,2.29,-18,973,-51
15:59,2.29,-41,1106,-91
15:59,2.3,-33,1014,-82
15:59,2.31,-37,1095,-96
15:59,2.32,-41,975,-78
15:59,2.32,-46,1059,-110
15:59,2.33,-54,991,-92
15:59,2.34,-54,991,-92
15:59,2.34,-27,1043,-103
15:59,2.35,-27,1043,-103
15:59,2.35,0,1067,-103
15:59,2.35,0,1067,-103
15:59,2.36,-1,1018,-117
15:59,2.36,-1,1018,-117
15:59,2.37,-32,992,-120
15:59,2.37,-32,992,-120
15:59,2.37,-29,944,-103
15:59,2.38,-29,944,-103
15:59,2.38,-28,1003,-98
15:59,2.39,-28,1003,-98
15:59,2.39,-21,1085,-102
15:59,2.4,-21,1085,-102
15:59,2.4,-27,1040,-91
15:59,2.41,-27,1040,-91
15:59,2.41,-18,970,-72
15:59,2.41,-18,970,-72
15:59,2.41,-47,1063,-97
15:59,2.42,-47,1063,-97
15:59,2.42,-19,930,-52
15:59,2.43,-19,930,-52
15:59,2.43,-70,1042,-62
15:59,2.44,-70,1042,-62
15:59,2.44,-43,1048,-61
15:59,2.44,-43,1048,-61
15:59,2.45,-19,1066,-77
15:59,2.45,-5,1000,-53
15:59,2.46,-5,999,-55
15:59,2.47,-40,1051,-54
15:59,2.48,-57,1033,-39
15:59,2.49,-51,970,-6
15:59,2.5,-49,1008,-17
15:59,2.5,-49,1008,-17
15:59,2.5,-33,1011,-24
15:59,2.51,-33,1011,-24
15:59,2.51,-23,1046,-15
15:59,2.52,-23,1046,-15
15:59,2.52,-16,1033,-21
15:59,2.53,-16,1033,-21
15:59,2.53,2,980,1
15:59,2.53,-19,1044,-17
15:59,2.55,-21,1013,-7
15:59,2.55,-62,1046,-2
15:59,2.56,-49,972,15
15:59,2.57,-74,1011,14
15:59,2.58,-39,952,23
15:59,2.58,-39,952,23
15:59,2.58,-32,1034,21
15:59,2.59,-32,1034,21
15:59,2.6,-21,1082,16
15:59,2.6,-21,1082,16
15:59,2.6,-1,1021,35
15:59,2.61,-1,1021,35
15:59,2.61,-2,1025,38
15:59,2.62,-2,1025,38
15:59,2.62,1,999,32
15:59,2.63,1,999,32
15:59,2.63,0,980,49
15:59,2.64,0,980,49
15:59,2.64,-33,1056,29
15:59,2.64,-33,1056,29
15:59,2.64,-16,978,44
15:59,2.65,-16,978,44
15:59,2.65,-42,996,54
15:59,2.66,-46,1032,24
15:59,2.67,-54,1062,38
15:59,2.67,-53,1022,46
15:59,2.68,-45,1013,30
15:59,2.69,-54,1029,25
15:59,2.7,-54,1029,25
15:59,2.7,-32,1009,32
15:59,2.71,-32,1009,32
15:59,2.71,-46,1059,30
15:59,2.72,-46,1059,30
15:59,2.72,-15,1023,32
15:59,2.73,-15,1023,32
15:59,2.73,-19,990,53
15:59,2.73,-19,990,53
15:59,2.73,-24,1011,33
15:59,2.74,-24,1011,33
15:59,2.74,0,993,31
15:59,2.75,0,993,31
15:59,2.75,-13,1045,35
15:59,2.76,-13,1045,35
15:59,2.76,-3,1032,26
15:59,2.76,-13,1041,22
15:59,2.77,-17,1005,16
15:59,2.78,-21,982,21
15:59,2.79,-45,1007,10
15:59,2.8,-43,986,27
15:59,2.81,-39,1000,32
15:59,2.82,-39,1000,32
15:59,2.82,-38,1037,17
15:59,2.82,-38,1037,17
15:59,2.82,-16,963,35
15:59,2.83,-16,963,35
15:59,2.83,-45,1032,12
15:59,2.84,-45,1032,12
15:59,2.84,-30,1021,6
15:59,2.85,-30,1021,6
15:59,2.85,-14,994,1
15:59,2.85,-14,994,1
15:59,2.86,-33,1066,0
15:59,2.86,-33,1066,0
15:59,2.87,-7,1030,-8
15:59,2.87,-7,1030,-8
15:59,2.87,-16,987,4
15:59,2.88,-16,987,4
15:59,2.88,-35,1035,5
15:59,2.89,-19,958,2
15:59,2.9,-18,984,10
15:59,2.91,-35,1021,19
15:59,2.91,-41,1065,21
15:59,2.92,-44,1070,35
15:59,2.93,-43,1058,35
15:59,2.94,-43,1058,35
15:59,2.94,-19,1019,42
15:59,2.94,-19,1019,42
15:59,2.95,-38,998,54
15:59,2.96,-38,998,54
15:59,2.96,-23,995,33
15:59,2.96,-23,995,33
15:59,2.96,-27,990,42
15:59,2.97,-27,990,42
15:59,2.97,-32,988,44
15:59,2.98,-32,988,44
15:59,2.98,-37,999,40
15:59,2.99,-37,999,40
15:59,2.99,-30,996,30
15:59,3,-30,996,30
15:59,3,-62,1029,43
15:59,3,-62,1029,43
15:59,3.01,-59,1055,21
15:59,3.01,-59,1055,21
15:59,3.01,-84,1067,6
15:59,3.02,-84,1067,6
15:59,3.02,-1738,386,-1399
15:59,3.03,-1738,386,-1399
15:59,3.03,-500,-145,-1035
15:59,3.04,-500,-145,-1035
15:59,3.04,-879,1470,17
15:59,3.05,-879,1470,17
15:59,3.05,766,1380,-1881
15:59,3.05,2305,978,627
15:59,3.06,165,1958,584
15:59,3.07,363,1518,-174
15:59,3.08,391,48,229
15:59,3.08,126,1281,-19
15:59,3.09,126,1281,-19
15:59,3.1,-78,1390,120
15:59,3.1,-78,1390,120
15:59,3.1,262,584,-10
15:59,3.11,262,584,-10
15:59,3.11,199,783,-5
15:59,3.12,199,783,-5
15:59,3.12,-335,1417,-16
15:59,3.13,-335,1417,-16
15:59,3.13,-364,1071,2
15:59,3.14,-364,1071,2
